id,time,cur_frame,total_frames,arm_pos_x,arm_pos_y,arm_pos_z,arm_yaw,arm_roll,arm_pitch,hand_pos_x,hand_pos_y,hand_pos_z,hand_yaw,hand_roll,hand_pitch,hand_vel_x,hand_vel_y,hand_vel_z,finger1_pos_x,finger1_pos_y,finger1_pos_z,finger1_yaw,finger1_roll,finger1_pitch,finger1_vel_x,finger1_vel_y,finger1_vel_z,finger2_pos_x,finger2_pos_y,finger2_pos_z,finger2_yaw,finger2_roll,finger2_pitch,finger2_vel_x,finger2_vel_y,finger2_vel_z,finger3_pos_x,finger3_pos_y,finger3_pos_z,finger3_yaw,finger3_roll,finger3_pitch,finger3_vel_x,finger3_vel_y,finger3_vel_z,finger4_pos_x,finger4_pos_y,finger4_pos_z,finger4_yaw,finger4_roll,finger4_pitch,finger4_vel_x,finger4_vel_y,finger4_vel_z,finger5_pos_x,finger5_pos_y,finger5_pos_z,finger5_yaw,finger5_roll,finger5_pitch,finger5_vel_x,finger5_vel_y,finger5_vel_z,sign
10,503442827,10,99,89.70281,111.54715,264.54587,-0.15620823,0.7113134,-0.68529713,28.223448,318.67517,32.80538,-0.21688184,0.3704114,-0.90319306,-2.3983872,-5.7481194,-21.963682,-82.93615,3.3924255,-6.854742,-0.66383857,0.25247294,-0.7039714,-2.4218552,-8.080627,-26.082916,-42.55096,30.063995,-91.750984,-0.17156139,0.17326419,-0.96981764,2.7097685,-11.9628,-24.141302,-19.50195,24.888947,-109.00918,-0.14279832,0.07864398,-0.9866224,1.5580517,-0.0925046,-20.427502,0.71774864,23.47818,-103.71157,-0.18134657,0.11030124,-0.9772139,-6.493682,-16.565697,-20.824577,28.578173,16.64856,-84.75067,-0.10683507,0.18584253,-0.97675425,-2.5117543,-4.1226873,-20.219135,fall
11,554125938,11,99,89.39157,111.14965,263.95682,-0.1553223,0.7116549,-0.685144,28.19622,318.57495,32.30917,-0.2160117,0.37429416,-0.9017998,-1.0945402,-3.3424048,-14.5960455,-82.95656,3.4566345,-6.850834,-0.66378945,0.2560051,-0.702741,-1.854607,-2.2934408,-14.736231,-42.426235,29.793823,-91.8235,-0.16958342,0.16915263,-0.97089076,3.2644582,-11.009671,-16.822062,-19.417225,25.265198,-108.93553,-0.14182152,0.082956046,-0.98641014,1.6563834,5.6298766,-12.905292,0.58073235,23.211334,-103.69124,-0.18246159,0.106352635,-0.97744405,-3.3219745,-10.09444,-13.78937,28.502892,16.63385,-84.73064,-0.107411675,0.18453246,-0.9769394,-1.9547948,-4.1170807,-13.976445,fall
12,604171386,12,99,89.3753,110.73049,263.53918,-0.15550335,0.7105945,-0.6862027,28.224451,318.21707,31.690674,-0.21425667,0.3807872,-0.8994972,0.15466392,-6.668656,-11.192915,-83.01306,3.4659119,-6.9007835,-0.66451323,0.26049063,-0.7004047,-1.210098,-8.912864,-12.807491,-42.239517,29.85199,-91.83387,-0.1673065,0.16922098,-0.9712738,4.0187955,-6.556829,-11.680052,-19.34786,25.2164,-108.89499,-0.14088638,0.08232918,-0.98659664,1.6767545,-8.108588,-10.509854,0.50193024,23.101837,-103.62123,-0.18297887,0.10409408,-0.9775905,0.6191593,-6.4116845,-9.639992,28.396246,16.55777,-84.69168,-0.108845845,0.1807551,-0.97748667,-1.1795377,-9.844765,-10.743468,fall
13,655187314,13,99,89.1702,110.46289,263.39957,-0.15485843,0.7097233,-0.68724936,28.277828,317.9278,31.31116,-0.21268585,0.38486153,-0.8981349,1.2392082,-7.0229573,-10.234139,-83.00894,3.3558044,-7.084835,-0.66384256,0.2619541,-0.70049495,1.2891983,-11.13978,-15.180446,-42.088062,29.729126,-91.89208,-0.1660348,0.16630779,-0.97199494,4.2088633,-10.3847,-11.387136,-19.371204,24.174896,-108.96338,-0.14157555,0.066916585,-0.98766315,0.9538282,-30.601976,-11.510586,0.5000496,22.94815,-103.57778,-0.18316661,0.10047613,-0.9779338,2.0156066,-9.181464,-8.855091,28.19989,16.063019,-84.7177,-0.11254917,0.16950272,-0.979082,-3.0243745,-19.223167,-11.0110235,fall
14,705232761,14,99,88.63065,109.992645,263.04602,-0.15256852,0.709241,-0.6882587,28.414608,317.57394,30.750553,-0.21155576,0.38957268,-0.8963689,2.2009838,-5.9964924,-9.412708,-82.99001,2.7697754,-7.4870167,-0.66437304,0.25726137,-0.70173,2.5127654,-16.112034,-16.891499,-42.090855,28.633606,-92.08348,-0.16761628,0.14728272,-0.9747885,0.35054132,-30.23786,-13.33638,-19.46801,23.50235,-108.97383,-0.14313865,0.057967898,-0.98800355,0.12079704,-17.489677,-9.221637,0.31242943,22.300446,-103.56795,-0.18555722,0.08943089,-0.9785554,-0.5712296,-19.201124,-9.336829,27.926105,15.44812,-84.77198,-0.11726376,0.15617536,-0.9807438,-1.0663463,-15.9754925,-10.186945,fall
15,755516867,15,99,88.38659,109.63488,262.74838,-0.15152107,0.70951456,-0.68820816,28.48705,317.4049,30.49427,-0.21082172,0.3915831,-0.8956656,1.8149564,-4.3661675,-6.593188,-82.99109,2.4520264,-7.7388706,-0.6660769,0.2545811,-0.701092,1.9256865,-15.186399,-14.719018,-42.07157,27.920715,-92.21604,-0.16786413,0.13672456,-0.9762828,1.5700705,-22.55337,-9.608904,-19.502728,23.346008,-108.970566,-0.14374636,0.05681594,-0.9879823,0.7060434,-7.927295,-6.1886153,0.209898,21.890106,-103.58354,-0.186744,0.08424692,-0.9787896,-0.49348736,-15.29311,-6.7367005,27.733253,14.951996,-84.831,-0.12056531,0.14776605,-0.9816462,-2.462822,-16.409683,-7.7845693,fall
16,805687703,16,99,88.38904,109.18921,262.46432,-0.15204206,0.7091319,-0.6884876,28.429506,317.04358,30.172104,-0.20915954,0.3946956,-0.8946886,-1.4269888,-6.5016527,-5.365813,-83.0466,2.274353,-7.9229774,-0.6678463,0.2539638,-0.69963115,-2.9239986,-12.582775,-9.290813,-41.950756,27.835419,-92.25673,-0.16703767,0.13517918,-0.9766396,0.38947862,-9.116155,-6.1078715,-19.720066,22.048706,-109.02038,-0.14749369,0.03901671,-0.9882931,-4.0547905,-22.695942,-5.5152817,-1.7547607E-4,21.051819,-103.61559,-0.18961932,0.07412286,-0.9790558,-4.7858963,-22.128515,-5.816758,27.38067,13.89505,-84.94585,-0.12649307,0.13085169,-0.9832992,-6.5945153,-24.492737,-7.05075,fall
17,855736413,17,99,88.452156,108.846855,262.36676,-0.15343817,0.70833796,-0.68899494,28.208187,316.63742,29.957933,-0.20740843,0.39734325,-0.893924,-4.324733,-8.8032875,-5.033587,-83.09763,2.026001,-8.122749,-0.6688863,0.25275993,-0.6990733,-6.1678443,-17.384905,-9.915736,-41.83381,27.438171,-92.36423,-0.1662504,0.12898831,-0.97761077,-2.0875835,-16.954422,-7.0155005,-19.791588,21.164856,-109.05416,-0.14890721,0.028044228,-0.98845345,-6.8906455,-31.003431,-5.571897,-0.008102417,20.551666,-103.626465,-0.18978345,0.067859024,-0.9794781,-4.5063295,-20.753332,-5.201443,27.297058,13.244354,-84.99104,-0.12751815,0.12034369,-0.9845083,-6.162614,-25.14523,-6.2151957,fall
18,905832669,18,99,88.498375,108.71861,262.47684,-0.15425968,0.70716876,-0.6900118,28.063599,316.29684,29.821499,-0.20688649,0.399318,-0.89316463,-5.696506,-12.760059,-5.8284144,-83.113464,1.7814941,-8.264925,-0.66935176,0.251619,-0.6990394,-7.0156527,-24.371834,-12.323054,-41.781796,27.038666,-92.433685,-0.1655267,0.12272055,-0.97854,-3.1611478,-28.585682,-8.814946,-19.8441,20.801666,-109.05095,-0.14949158,0.023717217,-0.9884785,-8.373875,-33.006073,-5.9061384,-0.04501152,20.205475,-103.62509,-0.19011715,0.062311105,-0.979782,-6.2437634,-28.685621,-6.0343943,27.18613,12.868988,-85.00934,-0.12956114,0.112532124,-0.9851652,-9.469666,-31.702923,-7.00311,fall
19,956381069,19,99,88.28795,106.52521,263.53796,-0.1570386,0.6970625,-0.6996019,27.165075,312.05655,28.543043,-0.20576663,0.41163644,-0.887815,-11.891734,-51.891174,-14.720368,-83.165886,1.7395325,-8.348467,-0.6704157,0.25979054,-0.6950192,-12.47843,-55.17778,-18.665138,-41.74537,27.321411,-92.26882,-0.16552888,0.123652115,-0.9784224,-9.698463,-48.89178,-13.780161,-20.113033,20.902008,-108.82567,-0.15354814,0.020506455,-0.9879284,-12.503498,-49.296333,-12.352114,-0.0765419,20.710388,-103.43098,-0.19011675,0.065162614,-0.97959656,-9.032441,-44.3116,-12.30031,27.089994,13.093445,-84.93255,-0.13068777,0.11143621,-0.9851409,-10.518,-50.312508,-13.277266,fall
20,1006442365,20,99,88.6092,106.46037,265.82874,-0.16234681,0.6813941,-0.7136845,26.234789,308.19763,27.150482,-0.20220901,0.41846836,-0.88543534,-20.349358,-85.990326,-29.349316,-83.20134,2.1358643,-8.442446,-0.66968304,0.2674597,-0.6928131,-21.708567,-78.61807,-31.402615,-41.57365,27.15393,-92.30635,-0.16520993,0.11808566,-0.97916365,-17.355911,-89.30765,-29.707067,-20.066277,20.62091,-108.76385,-0.15428652,0.015272056,-0.9879081,-19.324717,-91.66026,-27.433886,-0.02252388,20.301392,-103.38611,-0.1904831,0.059526395,-0.9798841,-18.280706,-91.263756,-27.752869,27.231852,12.877228,-84.90712,-0.12808467,0.10989112,-0.98565626,-15.888611,-88.54203,-28.396357,fall
21,1056433742,21,99,88.75596,103.64738,266.31778,-0.16591224,0.67038596,-0.72322595,25.412893,302.81326,25.240578,-0.20269093,0.42618343,-0.88163716,-15.304523,-95.14594,-36.060337,-83.29476,1.7497253,-8.481718,-0.67212915,0.270889,-0.689102,-17.674627,-100.188515,-34.40754,-41.793266,26.234314,-92.33139,-0.1680637,0.1054417,-0.9801207,-22.156544,-114.43103,-35.88852,-20.33705,19.909851,-108.65463,-0.15624383,0.005837049,-0.9877013,-19.842031,-106.09333,-33.68498,-0.25008202,19.680206,-103.319374,-0.19221064,0.049123358,-0.98012346,-19.687555,-104.75962,-34.79421,27.12454,12.556763,-84.926254,-0.12837039,0.100440554,-0.9866269,-16.509241,-102.44068,-37.022507,fall
